"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","optional","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y","Time_absolute"
68.1,"p",196710,NA,68.1,NA,NA,TRUE,NA,NA,-13174.5820362629,89.3503974222543,2795.15514262192,24145.7098758143,-18.3954087872488,-575.464944261172,2020-01-09 12:56:00
68.1833333333333,"p",196710,NA,68.1833333333333,NA,NA,TRUE,NA,NA,-12934.2065745925,89.3503974222543,2795.15514262192,24096.2215130603,-18.3954087872488,-575.464944261172,2020-01-09 13:01:00
68.2666666666667,"p",196710,NA,68.2666666666667,NA,NA,TRUE,NA,NA,-12693.8311129222,89.3503974222543,2795.15514262192,24046.7331503062,-18.3954087872488,-575.464944261172,2020-01-09 13:06:00
68.35,"p",196710,NA,68.35,NA,NA,TRUE,NA,NA,-12453.4556512519,89.3503974222543,2795.15514262192,23997.2447875522,-18.3954087872488,-575.464944261172,2020-01-09 13:11:00
68.4333333333333,"p",196710,NA,68.4333333333333,NA,NA,TRUE,NA,NA,-12213.0801895815,89.3503974222543,2795.15514262192,23947.7564247981,-18.3954087872488,-575.464944261172,2020-01-09 13:16:00
68.5166666666667,"p",196710,NA,68.5166666666667,NA,NA,TRUE,NA,NA,-11972.7047279111,89.3503974222543,2795.15514262192,23898.2680620441,-18.3954087872488,-575.464944261172,2020-01-09 13:21:00
68.6,"p",196710,NA,68.6,NA,NA,TRUE,NA,NA,-11732.3292662408,89.3503974222543,2795.15514262192,23848.7796992901,-18.3954087872488,-575.464944261172,2020-01-09 13:26:00
68.6833333333333,"p",196710,NA,68.6833333333333,NA,NA,TRUE,NA,NA,-11491.9538045704,89.3503974222543,2795.15514262192,23799.291336536,-18.3954087872488,-575.464944261172,2020-01-09 13:31:00
68.7666666666667,"p",196710,NA,68.7666666666667,NA,NA,TRUE,NA,NA,-11251.5783429001,89.3503974222543,2795.15514262192,23749.802973782,-18.3954087872488,-575.464944261172,2020-01-09 13:36:00
68.85,"p",196710,NA,68.85,NA,NA,TRUE,NA,NA,-11011.2028812298,89.3503974222543,2795.15514262192,23700.314611028,-18.3954087872488,-575.464944261172,2020-01-09 13:41:00
68.9333333333333,"p",196710,NA,68.9333333333333,NA,NA,TRUE,NA,NA,-10770.8274195594,89.3503974222543,2795.15514262192,23650.8262482739,-18.3954087872488,-575.464944261172,2020-01-09 13:46:00
